"code","year","distribution","treatment","dalys_averted","doses","inc_class","gdp_per_capita","daly","dalys_averted_country","dalys_monetized","doses_country","name","region","sub_region","mode_region_t","mini_t_price_region","maxi_t_price_region","mode_sub_region_t","mini_t_price_sub_region","maxi_t_price_sub_region","mode_country_t","mini_t_price_country","maxi_t_price_country","mode_region_rdt","mini_rdt_price_region","maxi_rdt_price_region","mode_sub_region_rdt","mini_rdt_price_sub_region","maxi_rdt_price_sub_region","mode_country_rdt","mini_rdt_price_country","maxi_rdt_price_country","avg_model_pred","avg_mean_sample","avg_high_95","avg_low_95","avg_sd"
"AGO",2015,0.0233130527127738,"SPAQ",230164.687059602,12000000,"UM",7119.726443,4028.86449326658,5365.84148203958,21618248.2234862,279756.632553286,"Angola","Africa","Sub-Saharan Africa",0.143444692886197,0.127784791916089,0.143444692886197,0.143444692886197,0.127784791916089,0.143444692886197,0.143444692886197,0.127784791916089,0.143444692886197,0.297538118432069,0.263399534317231,1.05109255311371,0.297538118432069,0.263399534317231,1.05109255311371,0.297538118432069,0.263399534317231,1.05109255311371,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"AGO",2016,0.0261011743644497,"SPAQ",1450792.88720592,73162297,"LM",6843.735897,4028.86449326658,37867.3981156651,152562615.720593,1909621.87090066,"Angola","Africa","Sub-Saharan Africa",0.123915906882073,0.123915906882073,0.139101679784288,0.123915906882073,0.123915906882073,0.139101679784288,0.123915906882073,0.123915906882073,0.139101679784288,0.911146374132893,0.242972366435438,0.987075238643968,0.273343912239868,0.242972366435438,0.987075238643968,0.987075238643968,0.911146374132893,0.987075238643968,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"AGO",2017,0.0293284215689919,"SPAQ",1305094.43484425,68474056,"LM",6992.728834,4028.86449326658,38276.3597724575,154210266.818751,2008235.98090676,"Angola","Africa","Sub-Saharan Africa",0.128562901853063,0.118807845880068,0.143122686887385,0.128562901853063,0.118807845880068,0.143122686887385,0.128562901853063,0.118807845880068,0.143122686887385,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"AGO",2018,0.0326835168153655,"SPAQ",1797564.31770487,87213436,"LM",7347.799936,4028.86449326658,58750.7236044081,236698704.283518,2850441.80203181,"Angola","Africa","Sub-Saharan Africa",0.136055924089605,0.122215036593206,0.136055924089605,0.136055924089605,0.122215036593206,0.136055924089605,0.136055924089605,0.122215036593206,0.136055924089605,0.207613312445989,0.180208355203119,1.85024984051866,0.207613312445989,0.180208355203119,0.96886212474795,0.96886212474795,0.830453249783957,0.96886212474795,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"AGO",2019,0.0347588103023691,"SPAQ",2123330.93728684,113431000,"LM",7528.382418,4028.86449326658,73804.4572583049,297348157.292795,3942726.61140802,"Angola","Africa","Sub-Saharan Africa",0.128943575935812,0.113596273408356,0.128943575935812,0.128943575935812,0.113596273408356,0.128943575935812,0.128943575935812,0.113596273408356,0.128943575935812,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.288581756926539,0.288581756926539,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"AGO",2020,0.0342368730462038,"SPAQ",3511816.58872568,182148000,"LM",6450.749946,4028.86449326658,120233.618709754,484404957.316678,6236177.95161992,"Angola","Africa","Sub-Saharan Africa",0.120833186676905,0.108324575219669,0.135468262081872,0.120833186676905,0.108324575219669,0.135468262081872,0.120833186676905,0.108324575219669,0.135468262081872,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.187629171858548,0.262680840601968,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"AGO",2021,0.0357303714942566,"SPAQ",3325036.19902457,189658000,"LM",7408.126591,4028.86449326658,118804.778622999,478648354.224596,6776550.79685772,"Angola","Africa","Sub-Saharan Africa",0.10388794502506,0.10388794502506,0.118763355167217,0.10388794502506,0.10388794502506,0.118763355167217,0.10388794502506,0.10388794502506,0.118763355167217,0.179944477526086,0.179944477526086,1.00768907414608,0.179944477526086,0.179944477526086,1.00768907414608,0.563826029581735,0.563826029581735,0.563826029581735,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"AGO",2022,0.0350087019532341,"SPAQ",3402409.48220233,201759000,"LM",7924.888806,4028.86449326658,119113.939485279,479893921.445345,7063320.69738256,"Angola","Africa","Sub-Saharan Africa",0.0963363373839085,0.0815410338364953,0.110130454976985,0.0963363373839085,0.0815410338364953,0.110130454976985,0.0963363373839085,0.0815410338364953,0.110130454976985,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.33372865144541,0.33372865144541,0.33372865144541,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"AGO",2023,0.0328865548769574,"SPAQ",3867519.19975272,229730000,"LM",8040.70245,4028.86449326658,127189.382400354,512428786.673292,7555028.25188342,"Angola","Africa","Sub-Saharan Africa",0.0866,0.0833,0.09,0.0866,0.0833,0.09,0.0866,0.0833,0.09,0.2,0.2,7.12,0.2,0.2,7.12,0.2,0.2,7.12,16.9475883114043,17.0878165834845,49.4204496031141,3.4055437505186,13.3016532373197
"BEN",2015,0.0209808523362899,"SPAQ",230164.687059602,12000000,"L",2725.337248,4028.86449326658,4829.05131222588,19455593.3679892,251770.228035479,"Benin","Africa","Sub-Saharan Africa",0.143444692886197,0.127784791916089,0.143444692886197,0.143444692886197,0.127784791916089,0.143444692886197,0.143444692886197,0.127784791916089,0.143444692886197,0.297538118432069,0.263399534317231,1.05109255311371,0.297538118432069,0.263399534317231,1.05109255311371,0.479506167704734,0.426262504406364,0.479506167704734,5.38877216993826,5.12834823607507,15.4050773185224,1.16189139723576,3.98648944913648
