"code","year","distribution","treatment","dalys_averted","doses","inc_class","gdp_per_capita","daly","dalys_averted_country","dalys_monetized","doses_country","name","region","sub_region","mode_region_t","mini_t_price_region","maxi_t_price_region","mode_sub_region_t","mini_t_price_sub_region","maxi_t_price_sub_region","mode_country_t","mini_t_price_country","maxi_t_price_country","mode_region_rdt","mini_rdt_price_region","maxi_rdt_price_region","mode_sub_region_rdt","mini_rdt_price_sub_region","maxi_rdt_price_sub_region","mode_country_rdt","mini_rdt_price_country","maxi_rdt_price_country","avg_model_pred","avg_mean_sample","avg_high_95","avg_low_95","avg_sd"
"AFG",2016,0.0512684161579717,"ASMQ",1703.3678448912,200000,"L",2213.181441,4028.86449326658,87.3289715419893,351836.592679008,10253.6832315943,"Afghanistan","Asia","Southern Asia",0.759288645110744,0.759288645110744,0.759288645110744,NA,NA,NA,0.759288645110744,0.759288645110744,0.759288645110744,0.516316278675306,0.213815682463186,1.59450615473256,0.697330691669708,0.213815682463186,0.911146374132893,0.697330691669708,0.697330691669708,0.697330691669708,2.42394584595736,2.34381540476868,7.13160926579189,0.480782647132038,1.74283709585364
"AFG",2017,0.0655816716011367,"ASMQ",2384.71498284768,280000,"L",2335.795862,4028.86449326658,156.393594867427,630088.601335694,18362.8680483183,"Afghanistan","Asia","Southern Asia",0.35176440642922,0.35176440642922,0.922071186223614,NA,NA,NA,0.35176440642922,0.35176440642922,0.922071186223614,0.611510971441525,0.319587281503369,1.6772872359539,0.319587281503369,0.319587281503369,0.873587102059322,0.668585328776067,0.668585328776067,0.711099901076288,2.42394584595736,2.34381540476868,7.13160926579189,0.480782647132038,1.74283709585364
"AFG",2018,0.0613775109312039,"ASMQ",2810.55694407048,330000,"L",2432.276701,4028.86449326658,172.504989557457,694999.22733936,20254.5786072973,"Afghanistan","Asia","Southern Asia",0.692044374819964,0.334395841913007,0.692044374819964,NA,NA,NA,0.692044374819964,0.334395841913007,0.692044374819964,0.456749287381177,0.290658637424385,1.45772227112077,0.332181299913583,0.290658637424385,0.830453249783957,0.635573553834655,0.635573553834655,0.635573553834655,2.42394584595736,2.34381540476868,7.13160926579189,0.480782647132038,1.74283709585364
"AFG",2019,0.0450474055633786,"ASMQ",1464.89634660643,172000,"L",2583.485332,4028.86449326658,65.9897798338915,265863.880891244,7748.15375690111,"Afghanistan","Asia","Southern Asia",0.655867629378497,0.655867629378497,0.655867629378497,NA,NA,NA,0.655867629378497,0.655867629378497,0.655867629378497,0.498459398327658,0.275464404338969,1.42664326742411,0.275464404338969,0.275464404338969,0.657179364637254,0.657179364637254,0.459107340564948,0.657179364637254,2.42394584595736,2.34381540476868,7.13160926579189,0.480782647132038,1.74283709585364
"AFG",2020,0.0305319076828001,"ASMQ",1814.08675480913,213000,"L",2561.981761,4028.86449326658,55.3875293264227,223148.850272986,6503.29633643642,"Afghanistan","Asia","Southern Asia",0.625430572861828,0.625430572861828,0.792170363586791,NA,NA,NA,0.625430572861828,0.625430572861828,0.792170363586791,0.414785555921964,0.268184629643152,0.985678582830241,0.341485092782558,0.268184629643152,0.551629765264132,0.40027556663157,0.40027556663157,0.551629765264132,2.42394584595736,2.34381540476868,7.13160926579189,0.480782647132038,1.74283709585364
"AFG",2021,0.023163141605369,"ASMQ",851.6839224456,100000,"L",2144.16657,4028.86449326658,19.7276752986236,79480.1305453166,2316.3141605369,"Afghanistan","Asia","Southern Asia",0.599814925086953,0.599814925086953,0.599814925086953,NA,NA,NA,0.599814925086953,0.599814925086953,0.599814925086953,0.395877850557389,0.275914865539998,0.779759402613038,0.359888955052171,0.327498949097476,0.419870447560867,0.359888955052171,0.327498949097476,0.419870447560867,2.42394584595736,2.34381540476868,7.13160926579189,0.480782647132038,1.74283709585364
"AFG",2022,0.0279109506518179,"ASMQ",581.6149506381,68290,"L",2122.995815,4028.86449326658,16.2334261856195,65402.2743633064,1906.03882001265,"Afghanistan","Asia","Southern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367101516589952,0.255858632774815,0.920868592221703,0.389350093352979,0.311480074682383,0.920868592221703,0.389350093352979,0.311480074682383,0.920868592221703,2.42394584595736,2.34381540476868,7.13160926579189,0.480782647132038,1.74283709585364
"AFG",2023,0.0353617573945107,"ASMQ",281.055694407048,33000,"L",2211.280635,4028.86449326658,9.93862327996777,40041.3664446148,1166.93799401885,"Afghanistan","Asia","Southern Asia",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.65,0.2888,0.65,0.4,0.4,0.4,0.4,0.4,0.4,2.42394584595736,2.34381540476868,7.13160926579189,0.480782647132038,1.74283709585364
"BGD",2016,0.00221105773601001,"ASMQ",1703.3678448912,200000,"LM",4579.132287,4028.86449326658,3.76624465071739,15173.6893462305,442.211547202003,"Bangladesh","Asia","Southern Asia",0.759288645110744,0.759288645110744,0.759288645110744,NA,NA,NA,0.759288645110744,0.759288645110744,0.759288645110744,0.516316278675306,0.213815682463186,1.59450615473256,0.697330691669708,0.213815682463186,0.911146374132893,0.318901230946513,0.318901230946513,0.318901230946513,5.80945698617879,5.66922871409861,17.0076861422958,1.20195661783009,4.52736992716002
"BGD",2017,0.00273623988871481,"ASMQ",2384.71498284768,280000,"LM",4882.606926,4028.86449326658,6.52515225928367,26288.9542505862,766.147168840146,"Bangladesh","Asia","Southern Asia",0.35176440642922,0.35176440642922,0.922071186223614,NA,NA,NA,0.35176440642922,0.35176440642922,0.922071186223614,0.611510971441525,0.319587281503369,1.6772872359539,0.319587281503369,0.319587281503369,0.873587102059322,0.334875055789407,0.334875055789407,0.334875055789407,5.80945698617879,5.66922871409861,17.0076861422958,1.20195661783009,4.52736992716002
