"code","year","distribution","treatment","dalys_averted","doses","inc_class","gdp_per_capita","daly","dalys_averted_country","dalys_monetized","doses_country","name","region","sub_region","mode_region_t","mini_t_price_region","maxi_t_price_region","mode_sub_region_t","mini_t_price_sub_region","maxi_t_price_sub_region","mode_country_t","mini_t_price_country","maxi_t_price_country","mode_region_rdt","mini_rdt_price_region","maxi_rdt_price_region","mode_sub_region_rdt","mini_rdt_price_sub_region","maxi_rdt_price_sub_region","mode_country_rdt","mini_rdt_price_country","maxi_rdt_price_country","avg_model_pred","avg_mean_sample","avg_high_95","avg_low_95","avg_sd"
"CMR",2022,0.0288629634774261,"DHA-P",3073.34347262261,4918740,"LM",5188.977509,4028.86449326658,88.7058004038923,357383.649594034,141969.412974955,"Cameroon","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.72307874479839,0.72307874479839,0.72307874479839,7.43209842024942,7.65245713351827,24.1793606286821,1.58257621347629,5.96971786855614
"CMR",2023,0.0279303784104803,"DHA-P",1137.17844817436,1820000,"LM",5405.574657,4028.86449326658,31.7618243777527,127964.086476897,50833.2887070742,"Cameroon","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,7.12,0.2,0.2,7.12,0.2,0.2,7.12,7.43209842024942,7.65245713351827,24.1793606286821,1.58257621347629,5.96971786855614
"COD",2017,0.119153747379858,"DHA-P",6991.83859275173,11190105,"L",1003.257355,4028.86449326658,833.103769401481,3356462.19574818,1333342.94432409,"Congo, Dem. Rep.","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,0.21475682925625,0.0131038065308898,0.684309896613135,1.62264143407063,1.6426740443678,5.30864172874958,0.34055437505186,1.2620544487216
"COD",2018,0.130212604915566,"DHA-P",1971.01829423815,3154521,"L",1069.281634,4028.86449326658,256.651426428984,1034013.81908595,410758.396670855,"Congo, Dem. Rep.","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207613312445989,0.180208355203119,1.85024984051866,0.207613312445989,0.180208355203119,0.96886212474795,0.207613312445989,0.207613312445989,0.207613312445989,1.62264143407063,1.6426740443678,5.30864172874958,0.34055437505186,1.2620544487216
"COD",2019,0.133124494015363,"DHA-P",8345.55831109812,13356669,"L",1167.320616,4028.86449326658,1110.99822744065,4476061.31061773,1778099.80235569,"Congo, Dem. Rep.","Africa","Sub-Saharan Africa",0.288581756926539,0.243982758128801,0.358497246218286,0.288581756926539,0.282023080632754,0.358497246218286,0.288581756926539,0.282023080632754,0.358497246218286,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,0.193087430089029,0.193087430089029,0.196760288813549,1.62264143407063,1.6426740443678,5.30864172874958,0.34055437505186,1.2620544487216
"COD",2020,0.129503782105663,"DHA-P",13250.2226297125,21206350.8808067,"L",1136.008396,4028.86449326658,1715.95394428981,6913345.91822997,2746302.64372423,"Congo, Dem. Rep.","Africa","Sub-Saharan Africa",0.316843128211802,0.225155006230258,0.341860351126275,0.225155006230258,0.225155006230258,0.341860351126275,0.225155006230258,0.225155006230258,0.341860351126275,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.187629171858548,0.250172229144731,1.62264143407063,1.6426740443678,5.30864172874958,0.34055437505186,1.2620544487216
"COD",2021,0.131340053415069,"DHA-P",3811.42227135363,6100000,"L",1313.618218,4028.86449326658,500.592404706969,2016818.96492284,801174.325831922,"Congo, Dem. Rep.","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179944477526086,0.179944477526086,1.00768907414608,0.179944477526086,0.179944477526086,1.00768907414608,0.239925970034781,0.239925970034781,0.407874149059128,1.62264143407063,1.6426740443678,5.30864172874958,0.34055437505186,1.2620544487216
"COD",2022,0.129070903976335,"DHA-P",3073.34347262261,4918740,"L",1484.241166,4028.86449326658,396.679220241168,1598166.82564632,634866.218224557,"Congo, Dem. Rep.","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.222485767630274,0.222485767630274,0.222485767630274,1.62264143407063,1.6426740443678,5.30864172874958,0.34055437505186,1.2620544487216
"COD",2023,0.126054939377191,"DHA-P",1137.17844817436,1820000,"L",1615.750705,4028.86449326658,143.346960345667,577525.478754348,229419.989666487,"Congo, Dem. Rep.","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,7.12,0.2,0.2,7.12,0.2,0.2,7.12,1.62264143407063,1.6426740443678,5.30864172874958,0.34055437505186,1.2620544487216
"ETH",2017,0.0224358622873073,"DHA-P",6991.83859275173,11190105,"L",2004.747597,4028.86449326658,156.867927802058,631999.624454017,251059.654760508,"Ethiopia","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,3.76613073586763,3.7861633461648,11.7591422444378,0.741206580995225,3.0249241548724
