"code","year","distribution","treatment","dalys_averted","doses","inc_class","gdp_per_capita","daly","dalys_averted_country","dalys_monetized","doses_country","name","region","sub_region","mode_region_t","mini_t_price_region","maxi_t_price_region","mode_sub_region_t","mini_t_price_sub_region","maxi_t_price_sub_region","mode_country_t","mini_t_price_country","maxi_t_price_country","mode_region_rdt","mini_rdt_price_region","maxi_rdt_price_region","mode_sub_region_rdt","mini_rdt_price_sub_region","maxi_rdt_price_sub_region","mode_country_rdt","mini_rdt_price_country","maxi_rdt_price_country","avg_model_pred","avg_mean_sample","avg_high_95","avg_low_95","avg_sd"
"MDG",2023,0.0248695990120749,"RAS",888720.905266652,1050000,"L",1823.817329,4028.86449326658,22102.1325476298,89046497.0466172,26113.0789626786,"Madagascar","Africa","Sub-Saharan Africa",0.35,0.305,0.35,0.35,0.305,0.35,0.35,0.305,0.35,0.2,0.2,7.12,0.2,0.2,7.12,0.34,0.34,0.34,3.58583724319312,3.44560897111294,10.2166312515558,0.701141360400888,2.56417411803754
"MLI",2016,0.0334683569129675,"RAS",59131.2570321322,69862,"L",2120.858208,4028.86449326658,1979.02601506382,7973227.64334148,2338.16635065374,"Mali","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911146374132893,0.242972366435438,0.987075238643968,0.273343912239868,0.242972366435438,0.987075238643968,0.273343912239868,0.242972366435438,0.987075238643968,4.50733731686285,4.44723948597135,13.3617510682112,0.901467463372571,3.28534808873559
"MLI",2017,0.0332911583762443,"RAS",286582.86791832,338590,"L",2187.729513,4028.86449326658,9540.67564378709,38438089.3430271,11272.0533146126,"Mali","Africa","Sub-Saharan Africa",0.480472906132627,0.480472906132627,0.481200895384343,0.480472906132627,0.480472906132627,0.481200895384343,0.480472906132627,0.480472906132627,0.480472906132627,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,4.50733731686285,4.44723948597135,13.3617510682112,0.901467463372571,3.28534808873559
"MLI",2018,0.034437624561975,"RAS",561876.441137166,663842,"L",2249.86223,4028.86449326658,19349.6899301004,77957278.7150992,22861.1415644706,"Mali","Africa","Sub-Saharan Africa",0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.207613312445989,0.180208355203119,1.85024984051866,0.207613312445989,0.180208355203119,0.96886212474795,0.207613312445989,0.180208355203119,0.96886212474795,4.50733731686285,4.44723948597135,13.3617510682112,0.901467463372571,3.28534808873559
"MLI",2019,0.0303003518171474,"RAS",1299570.65496539,1535408,"L",2379.595876,4028.86449326658,39377.448056692,158646402.311055,46523.4025828627,"Mali","Africa","Sub-Saharan Africa",0.426313959096023,0.413196606508453,0.478783369446303,0.426313959096023,0.413196606508453,0.478783369446303,0.426313959096023,0.426313959096023,0.426313959096023,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,4.50733731686285,4.44723948597135,13.3617510682112,0.901467463372571,3.28534808873559
"MLI",2020,0.0317187516704105,"RAS",972876.850189368,1149428,"L",2298.251891,4028.86449326658,30858.4392170477,124324470.079188,36458.4212950166,"Mali","Africa","Sub-Saharan Africa",0.394021260902951,0.394021260902951,0.450310012460516,0.394021260902951,0.394021260902951,0.450310012460516,0.406529872360188,0.406529872360188,0.406529872360188,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,4.50733731686285,4.44723948597135,13.3617510682112,0.901467463372571,3.28534808873559
"MLI",2021,0.032227525342292,"RAS",3303817.42612619,3903372,"L",2347.627529,4028.86449326658,106473.859826788,428968753.317187,125796.020050393,"Mali","Africa","Sub-Saharan Africa",0.37788340280478,0.365887104303041,0.389879701306519,0.37788340280478,0.365887104303041,0.389879701306519,0.389879701306519,0.389879701306519,0.389879701306519,0.179944477526086,0.179944477526086,1.00768907414608,0.179944477526086,0.179944477526086,1.00768907414608,0.419870447560867,0.419870447560867,0.419870447560867,4.50733731686285,4.44723948597135,13.3617510682112,0.901467463372571,3.28534808873559
"MLI",2022,0.033085405921745,"RAS",1446791.92812755,1709346,"L",2525.245789,4028.86449326658,47867.6982264042,192852469.758759,56554.4062707111,"Mali","Africa","Sub-Saharan Africa",0.350415084017681,0.339290795636167,0.73976517737066,0.350415084017681,0.339290795636167,0.73976517737066,0.350415084017681,0.350415084017681,0.350415084017681,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.278107209537842,0.0355977228208438,0.72307874479839,4.50733731686285,4.44723948597135,13.3617510682112,0.901467463372571,3.28534808873559
"MLI",2023,0.0327984264159514,"RAS",888720.905266652,1050000,"L",2657.712984,4028.86449326658,29148.647215706,117435949.794112,34438.347736749,"Mali","Africa","Sub-Saharan Africa",0.35,0.305,0.35,0.35,0.305,0.35,0.35,0.35,0.35,0.2,0.2,7.12,0.2,0.2,7.12,0.2,0.2,7.12,4.50733731686285,4.44723948597135,13.3617510682112,0.901467463372571,3.28534808873559
"MOZ",2016,0.0438739356637143,"RAS",59131.2570321322,69862,"L",1379.1074,4028.86449326658,2594.32096674232,10452167.6270452,3065.12089333841,"Mozambique","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911146374132893,0.242972366435438,0.987075238643968,0.273343912239868,0.242972366435438,0.987075238643968,0.273343912239868,0.273343912239868,0.273343912239868,3.46564158141011,3.30538069903276,9.73584860442377,0.661076139806552,2.42394584595736
